Time, Latitude, Longitude, Altitude, TxPower, RSSI, NodeID, Distance, Wed Jul 29 2026 12:18:32 GMT-0400 (Eastern Daylight Time)
12:21:34, 43.17043399810791, -70.87098479270935, 41.25, 0, -83, 260, 54.55614911054842
12:21:40, 43.17029893398285, -70.87132465839386, 42.37, 10, -87, 260, 55.489492471678936
12:21:46, 43.17021405696869, -70.87152874469757, 43.29, 12, -92, 260, 69.17055599799514
12:21:52, 43.17016339302063, -70.87166428565979, 43.79, 20, -90, 260, 80.59147840694631
12:21:58, 43.1701135635376, -70.87169480323792, 44.7, 19, -90, 260, 87.08304216319156
12:22:04, 43.17013895511627, -70.8715968132019, 44.39, 19, -90, 260, 79.7337727471789
12:22:10, 43.17021298408508, -70.87140893936157, 43.98, 19, -77, 260, 65.88687686695545
12:22:15, 43.170299887657166, -70.87120926380157, 43.57, 17, -76, 260, 56.58062945727177
12:22:21, 43.17038822174072, -70.87099981307983, 43.15, 15, -80, 260, 57.39944051288289
12:22:27, 43.170470118522644, -70.870778799057, 41.54, 16, -82, 260, 69.77798637007665
12:22:33, 43.17054009437561, -70.87058925628662, 40.43, 19, -84, 260, 85.528368921604
12:22:39, 43.170639634132385, -70.8703305721283, 39.5, 12, -83, 260, 110.75520783447939
12:22:45, 43.170807123184204, -70.87004971504211, 38.59, 20, -96, 260, 140.5844565420916
12:22:51, 43.1710741519928, -70.86993193626404, 38.39, 20, -95, 260, 156.71951193764673
12:22:57, 43.17121708393097, -70.8696711063385, 38.78, 19, -89, 260, 188.53717492517316
12:23:03, 43.171302914619446, -70.86945724487305, 38.86, 19, -90, 260, 213.96664916959816
12:23:09, 43.17136907577515, -70.86934673786163, 38.86, 19, -93, 260, 227.7882744669
12:23:30, 43.17122459411621, -70.8698046207428, 37.68, 20, -94, 260, 174.4155285328447
12:23:43, 43.17136108875275, -70.87014138698578, 36.5, 19, -93, 260, 144.65074050996228
12:23:49, 43.17145216464996, -70.87027299404144, 37.31, 20, -89, 260, 136.72207592350387
12:23:55, 43.171555280685425, -70.87041211128235, 38.41, 19, -91, 260, 130.9620453226983
12:24:01, 43.1716331243515, -70.8705290555954, 39.13, 18, -88, 260, 127.45636980930833
12:24:13, 43.171688199043274, -70.87089598178864, 40.75, 20, -84, 260, 109.37505178971354
12:24:19, 43.17161691188812, -70.871102809906, 41.86, 17, -87, 260, 94.05936434163999
12:24:25, 43.17150664329529, -70.87128114700317, 43.17, 19, -73, 260, 78.90486458770368
12:24:31, 43.17132079601288, -70.87140715122223, 43.78, 16, -64, 260, 59.071079702066754
12:24:37, 43.171080112457275, -70.8713481426239, 43.78, 12, -65, 260, 31.620091351964184
12:24:42, 43.170812249183655, -70.87115406990051, 42.66, -5, -75, 260, 17.848611909325214
12:24:48, 43.1704740524292, -70.8708928823471, 40.75, 0, -94, 260, 59.062730391706005
12:24:55, 43.17010998725891, -70.87061643600464, 40.53, 20, -84, 260, 108.93161431164489
12:25:01, 43.169854164123535, -70.87043988704681, 41.52, 17, -84, 260, 143.03129538051883
12:25:29, 43.16932725906372, -70.87137508392334, 42.28, 20, -99, 260, 163.6682540736042
12:25:35, 43.16923141479492, -70.8716391324997, 40.68, 20, -93, 260, 177.89905995375605
12:26:12, 43.169071316719055, -70.8718820810318, 37.91, 20, -94, 260, 202.11579536117105
12:26:19, 43.16919994354248, -70.87155866622925, 39.89, 20, -93, 260, 179.75646788949385
12:26:25, 43.16934931278229, -70.87118542194366, 40.77, 20, -94, 260, 161.7071854831424
12:26:31, 43.1695054769516, -70.87079739570618, 41.84, 20, -97, 260, 154.76269079513352
12:26:37, 43.16962206363678, -70.87049627304077, 42.02, 20, -91, 260, 159.25209102684326
12:26:43, 43.16979229450226, -70.87002575397491, 42.3, 19, -80, 260, 181.7188889004517
12:26:49, 43.16996157169342, -70.8696300983429, 40.87, 17, -91, 260, 209.0621194080657
12:26:55, 43.17012417316437, -70.86924815177917, 40.05, 20, -93, 260, 241.6200836297734
12:31:14, 43.1705242395401, -70.86905944347382, 38.74, 20, -92, 260, 252.53802600991025
12:34:07, 43.17054629325867, -70.86910629272461, 40.54, 20, -96, 260, 247.07750517957257
12:34:26, 43.170130133628845, -70.86943638324738, 40.06, 20, -92, 260, 221.59210262593487
12:34:33, 43.17005407810211, -70.86963546276093, 40.27, 20, -93, 260, 204.14848265570984
12:34:39, 43.16994559764862, -70.86990189552307, 40.18, 20, -90, 260, 183.4001657786488
12:34:45, 43.169845938682556, -70.87017059326172, 39.81, 19, -93, 260, 165.43425402630353
12:34:51, 43.169947147369385, -70.87038671970367, 39.62, 19, -89, 260, 139.92523187893772
12:34:56, 43.170223116874695, -70.87061488628387, 39.23, 19, -80, 260, 100.63143926866626
12:35:02, 43.17054545879364, -70.87087571620941, 40.25, 17, -73, 260, 56.23241946788624
12:35:09, 43.17082321643829, -70.87108755111694, 41.86, 17, -63, 260, 25.331138075555067
12:35:15, 43.170804262161255, -70.87128245830536, 42.87, 16, -55, 260, 3.5720628074238987
12:35:20, 43.170775413513184, -70.87129139900208, 42.97, 16, -55, 260, 3.5338065156477216
12:35:26, 43.17074179649353, -70.87127375602722, 43.17, -6, -63, 260, 7.666423790276821
12:35:32, 43.17072582244873, -70.87125813961029, 43.27, -6, -70, 260, 10.12888895689172
12:35:39, 43.17072665691376, -70.87125372886658, 43.47, 16, -52, 260, 10.365486238904113
